time,node,sf
300,pop2,e
300,pop3,a
300,pop3,c
300,pop3,d
300,pop3,e
300,pop3,b
300,pop5,d
300,pop5,e
300,pop8,e
300,pop8,d
300,pop11,b
300,pop11,a
300,pop11,e
300,pop11,c
300,pop13,a
300,pop13,b
300,pop13,c
300,pop20,e
300,pop20,b
300,pop20,c
300,pop20,a
300,pop21,a
300,pop21,b
300,pop21,c
300,pop22,b
300,pop22,a
300,pop22,c
300,pop23,c
300,pop23,a
300,pop23,d
300,pop23,b
300,pop23,e
300,pop24,d
300,pop24,e
300,pop24,a
300,pop24,b
300,pop24,c
300,pop25,a
300,pop25,c
300,pop25,b
300,pop27,d
300,pop27,e
300,pop27,b
300,pop27,a
300,pop28,c
300,pop28,a
300,pop28,b
300,pop28,d
300,pop28,e
300,pop31,c
300,pop31,a
300,pop31,b
300,pop32,b
300,pop32,d
300,pop32,e
300,pop32,a
300,pop32,c
300,pop35,d
300,pop35,e
300,pop35,b
300,pop35,a
300,pop35,c
300,pop36,b
300,pop36,a
300,pop36,c
300,pop40,d
300,pop40,e
300,pop40,a
300,pop40,b
300,pop40,c
300,pop42,c
300,pop42,a
300,pop42,b
300,pop42,d
300,pop42,e
300,pop45,a
300,pop45,b
300,pop45,c
300,pop46,c
300,pop46,a
300,pop46,b
300,pop46,d
300,pop46,e
300,pop51,d
300,pop51,a
300,pop51,b
300,pop51,c
300,pop51,e
300,pop52,a
300,pop52,b
300,pop52,c
300,pop52,d
300,pop52,e
300,pop53,a
300,pop53,b
300,pop53,c
300,pop56,b
300,pop56,a
300,pop56,c
300,pop10,c
300,pop10,d
300,pop10,b
300,pop10,e
300,pop10,a
300,pop44,a
300,pop44,c
300,pop44,b
300,pop44,d
300,pop4,a
300,pop4,b
300,pop4,d
300,pop4,c
300,pop4,e
300,pop50,d
300,pop50,a
300,pop50,c
300,pop50,e
300,pop0,b
300,pop0,d
300,pop17,b
300,pop17,c
300,pop17,d
300,pop17,e
300,pop17,a
300,pop48,b
300,pop48,c
300,pop48,d
300,pop48,a
300,pop48,e
300,pop43,c
300,pop43,d
300,pop29,a
300,pop29,b
300,pop14,e
300,pop12,a
300,pop12,c
300,pop15,b
300,pop15,a
300,pop15,c
300,pop19,e
300,pop47,a
300,pop47,b
300,pop47,c
300,pop57,a
300,pop57,b
300,pop57,c
300,pop33,b
300,pop33,a
300,pop33,c
300,pop26,d
300,pop26,e
400,pop1,e
400,pop1,b
400,pop1,a
400,pop1,c
400,pop2,a
400,pop2,b
400,pop2,c
400,pop2,e
400,pop2,d
400,pop3,b
400,pop3,a
400,pop3,c
400,pop5,b
400,pop5,c
400,pop5,d
400,pop5,a
400,pop5,e
400,pop8,a
400,pop8,b
400,pop8,c
400,pop11,b
400,pop11,a
400,pop13,a
400,pop13,b
400,pop13,c
400,pop13,d
400,pop13,e
400,pop20,c
400,pop20,a
400,pop20,d
400,pop20,b
400,pop21,d
400,pop21,e
400,pop21,a
400,pop21,b
400,pop22,a
400,pop22,c
400,pop22,b
400,pop23,a
400,pop23,b
400,pop23,c
400,pop23,d
400,pop23,e
400,pop24,b
400,pop24,a
400,pop24,c
400,pop25,c
400,pop25,b
400,pop25,a
400,pop25,e
400,pop25,d
400,pop27,b
400,pop27,c
400,pop27,d
400,pop27,e
400,pop28,a
400,pop28,c
400,pop28,d
400,pop28,e
400,pop28,b
400,pop31,b
400,pop31,a
400,pop31,d
400,pop31,c
400,pop31,e
400,pop32,c
400,pop32,b
400,pop32,d
400,pop32,a
400,pop32,e
400,pop35,d
400,pop35,e
400,pop35,b
400,pop36,b
400,pop36,a
400,pop36,d
400,pop36,c
400,pop36,e
400,pop40,b
400,pop40,a
400,pop40,d
400,pop40,c
400,pop40,e
400,pop42,a
400,pop42,b
400,pop42,c
400,pop42,e
400,pop45,d
400,pop46,a
400,pop46,d
400,pop46,b
400,pop46,e
400,pop46,c
400,pop51,a
400,pop51,b
400,pop51,c
400,pop52,b
400,pop52,c
400,pop52,a
400,pop53,b
400,pop53,d
400,pop53,a
400,pop53,c
400,pop53,e
400,pop56,a
400,pop56,b
400,pop56,d
400,pop56,e
400,pop56,c
400,pop10,b
400,pop10,c
400,pop10,d
400,pop10,e
400,pop44,c
400,pop44,a
400,pop44,d
400,pop44,b
400,pop44,e
400,pop4,e
400,pop4,b
400,pop4,c
400,pop50,c
400,pop50,d
400,pop50,b
400,pop50,e
400,pop50,a
400,pop17,b
400,pop17,a
400,pop34,e
400,pop9,b
400,pop9,a
400,pop9,c
400,pop48,a
400,pop48,b
400,pop48,d
400,pop48,c
400,pop48,e
400,pop43,b
400,pop43,a
400,pop43,d
400,pop43,c
400,pop43,e
400,pop29,a
400,pop29,b
400,pop29,c
400,pop12,a
400,pop12,c
400,pop12,b
400,pop41,c
400,pop41,d
400,pop41,e
400,pop15,a
400,pop15,b
400,pop19,b
400,pop57,c
400,pop57,a
400,pop33,b
400,pop33,a
400,pop33,c
400,pop7,a
400,pop7,b
400,pop7,c
400,pop26,a
400,pop26,c
400,pop26,d
400,pop26,e
500,pop1,b
500,pop1,c
500,pop1,a
500,pop2,a
500,pop2,b
500,pop2,c
500,pop3,a
500,pop3,c
500,pop3,e
500,pop3,b
500,pop5,a
500,pop5,b
500,pop5,d
500,pop5,c
500,pop5,e
500,pop8,c
500,pop8,b
500,pop8,e
500,pop8,a
500,pop11,e
500,pop11,c
500,pop11,d
500,pop11,a
500,pop13,a
500,pop13,b
500,pop13,c
500,pop13,d
500,pop20,b
500,pop20,a
500,pop20,c
500,pop21,e
500,pop21,d
500,pop21,a
500,pop21,b
500,pop22,a
500,pop22,c
500,pop22,b
500,pop22,d
500,pop23,b
500,pop23,a
500,pop23,c
500,pop24,c
500,pop24,b
500,pop24,a
500,pop24,d
500,pop24,e
500,pop25,b
500,pop25,d
500,pop25,a
500,pop25,e
500,pop25,c
500,pop27,a
500,pop27,b
500,pop27,c
500,pop28,c
500,pop28,a
500,pop28,d
500,pop28,b
500,pop28,e
500,pop31,b
500,pop31,a
500,pop31,c
500,pop31,d
500,pop31,e
500,pop32,d
500,pop32,c
500,pop32,e
500,pop32,a
500,pop35,b
500,pop35,e
500,pop35,c
500,pop35,a
500,pop36,b
500,pop36,c
500,pop36,a
500,pop40,a
500,pop40,e
500,pop40,b
500,pop40,c
500,pop42,b
500,pop42,a
500,pop42,c
500,pop45,b
500,pop45,a
500,pop45,d
500,pop45,c
500,pop45,e
500,pop46,b
500,pop46,d
500,pop46,a
500,pop46,e
500,pop46,c
500,pop51,c
500,pop51,a
500,pop51,b
500,pop52,c
500,pop52,b
500,pop52,e
500,pop53,c
500,pop53,d
500,pop53,e
500,pop53,a
500,pop53,b
500,pop56,a
500,pop56,c
500,pop56,d
500,pop56,e
500,pop10,c
500,pop10,d
500,pop10,e
500,pop10,a
500,pop44,b
500,pop44,a
500,pop44,e
500,pop44,c
500,pop44,d
500,pop4,a
500,pop4,c
500,pop50,e
500,pop50,b
500,pop50,c
500,pop50,a
500,pop17,c
500,pop17,d
500,pop17,b
500,pop17,e
500,pop17,a
500,pop9,a
500,pop48,a
500,pop48,b
500,pop43,d
500,pop43,a
500,pop43,e
500,pop43,b
500,pop29,b
500,pop29,a
500,pop29,c
500,pop14,d
500,pop14,e
500,pop12,e
500,pop12,d
500,pop12,b
500,pop12,a
500,pop41,a
500,pop41,b
500,pop41,c
500,pop15,b
500,pop15,a
500,pop15,c
500,pop19,d
500,pop19,e
500,pop57,b
500,pop57,c
500,pop33,d
500,pop33,a
500,pop33,e
500,pop33,b
500,pop33,c
500,pop7,e
500,pop26,a
500,pop26,d
500,pop26,e
500,pop26,c
500,pop26,b
600,pop1,b
600,pop1,a
600,pop1,c
600,pop1,d
600,pop2,c
600,pop2,a
600,pop2,b
600,pop3,d
600,pop3,b
600,pop3,c
600,pop3,e
600,pop3,a
600,pop5,a
600,pop5,c
600,pop5,b
600,pop8,a
600,pop8,b
600,pop8,c
600,pop11,d
600,pop11,e
600,pop13,b
600,pop13,a
600,pop13,d
600,pop13,e
600,pop13,c
600,pop16,c
600,pop20,a
600,pop20,b
600,pop20,c
600,pop21,b
600,pop21,c
600,pop21,d
600,pop21,e
600,pop22,d
600,pop22,e
600,pop22,b
600,pop22,a
600,pop22,c
600,pop23,e
600,pop23,b
600,pop23,c
600,pop23,d
600,pop24,a
600,pop24,c
600,pop24,b
600,pop24,d
600,pop24,e
600,pop25,b
600,pop25,a
600,pop25,c
600,pop25,d
600,pop25,e
600,pop27,e
600,pop27,d
600,pop27,a
600,pop27,b
600,pop28,c
600,pop28,b
600,pop28,a
600,pop31,b
600,pop31,c
600,pop31,d
600,pop31,e
600,pop31,a
600,pop32,b
600,pop32,a
600,pop32,c
600,pop32,d
600,pop32,e
600,pop35,c
600,pop35,b
600,pop35,a
600,pop36,c
600,pop36,b
600,pop36,d
600,pop36,e
600,pop36,a
600,pop40,a
600,pop40,c
600,pop40,b
600,pop40,d
600,pop40,e
600,pop42,d
600,pop42,e
600,pop42,b
600,pop42,a
600,pop45,b
600,pop45,a
600,pop45,c
600,pop46,b
600,pop46,d
600,pop46,a
600,pop46,e
600,pop46,c
600,pop51,a
600,pop51,b
600,pop51,c
600,pop51,d
600,pop52,b
600,pop52,a
600,pop52,c
600,pop53,c
600,pop53,b
600,pop53,a
600,pop53,d
600,pop53,e
600,pop56,a
600,pop56,b
600,pop56,c
600,pop10,d
600,pop10,a
600,pop10,e
600,pop10,b
600,pop10,c
600,pop44,d
600,pop44,e
600,pop44,b
600,pop44,c
600,pop4,a
600,pop50,c
600,pop50,d
600,pop50,e
600,pop50,a
600,pop50,b
600,pop0,b
600,pop0,c
600,pop17,c
600,pop17,a
600,pop17,b
600,pop34,a
600,pop34,b
600,pop34,c
600,pop9,b
600,pop9,a
600,pop9,e
600,pop9,c
600,pop48,e
600,pop48,c
600,pop48,a
600,pop48,b
600,pop43,b
600,pop43,c
600,pop43,d
600,pop43,a
600,pop43,e
600,pop29,a
600,pop29,b
600,pop14,c
600,pop14,b
600,pop12,c
600,pop12,a
600,pop12,b
600,pop41,b
600,pop41,c
600,pop41,a
600,pop15,a
600,pop33,c
600,pop33,b
600,pop33,a
600,pop7,b
600,pop7,a
600,pop7,c
600,pop26,d
600,pop26,a
600,pop26,e
600,pop26,c
600,pop26,b
700,pop1,c
700,pop1,b
700,pop1,a
700,pop1,e
700,pop2,c
700,pop2,a
700,pop2,e
700,pop2,b
700,pop2,d
700,pop3,c
700,pop3,e
700,pop3,d
700,pop5,b
700,pop5,c
700,pop5,a
700,pop5,d
700,pop8,c
700,pop8,d
700,pop8,b
700,pop8,a
700,pop8,e
700,pop11,c
700,pop11,b
700,pop11,d
700,pop13,c
700,pop13,b
700,pop13,e
700,pop13,a
700,pop13,d
700,pop16,a
700,pop16,b
700,pop20,b
700,pop20,c
700,pop20,a
700,pop21,b
700,pop21,c
700,pop21,a
700,pop21,d
700,pop22,a
700,pop22,b
700,pop22,c
700,pop22,d
700,pop23,b
700,pop23,a
700,pop23,c
700,pop23,d
700,pop23,e
700,pop24,e
700,pop24,a
700,pop24,d
700,pop24,b
700,pop24,c
700,pop25,b
700,pop25,c
700,pop25,a
700,pop25,d
700,pop25,e
700,pop27,d
700,pop27,e
700,pop28,b
700,pop28,a
700,pop28,c
700,pop31,b
700,pop31,c
700,pop31,a
700,pop32,c
700,pop32,a
700,pop32,b
700,pop35,b
700,pop35,a
700,pop35,c
700,pop36,b
700,pop36,c
700,pop36,d
700,pop36,e
700,pop36,a
700,pop40,c
700,pop40,a
700,pop40,b
700,pop42,a
700,pop42,c
700,pop42,b
700,pop46,a
700,pop46,c
700,pop46,b
700,pop46,d
700,pop46,e
700,pop51,a
700,pop51,c
700,pop51,d
700,pop51,e
700,pop51,b
700,pop52,e
700,pop52,b
700,pop52,a
700,pop52,c
700,pop53,a
700,pop53,b
700,pop53,c
700,pop53,d
700,pop53,e
700,pop56,b
700,pop56,a
700,pop56,e
700,pop56,c
700,pop10,a
700,pop10,d
700,pop10,b
700,pop10,e
700,pop10,c
700,pop44,b
700,pop44,d
700,pop44,a
700,pop44,e
700,pop44,c
700,pop4,a
700,pop4,b
700,pop50,a
700,pop50,b
700,pop50,c
700,pop50,d
700,pop50,e
700,pop0,b
700,pop0,c
700,pop17,a
700,pop17,b
700,pop17,d
700,pop17,e
700,pop17,c
700,pop34,c
700,pop9,b
700,pop9,d
700,pop9,a
700,pop9,e
700,pop9,c
700,pop48,a
700,pop48,b
700,pop48,c
700,pop48,d
700,pop43,b
700,pop43,c
700,pop43,a
700,pop29,a
700,pop29,b
700,pop29,c
700,pop14,a
700,pop14,b
700,pop14,c
700,pop14,d
700,pop12,b
700,pop12,a
700,pop12,c
700,pop12,d
700,pop12,e
700,pop41,a
700,pop41,b
700,pop41,c
700,pop15,c
700,pop57,b
700,pop57,d
700,pop57,a
700,pop57,e
700,pop57,c
700,pop33,b
700,pop33,c
700,pop49,b
700,pop49,c
700,pop26,a
700,pop26,b
700,pop26,d
700,pop26,c
700,pop26,e
800,pop1,a
800,pop1,d
800,pop1,c
800,pop1,e
800,pop1,b
800,pop2,c
800,pop2,b
800,pop2,a
800,pop2,d
800,pop3,a
800,pop3,c
800,pop3,b
800,pop3,d
800,pop3,e
800,pop5,a
800,pop5,c
800,pop5,b
800,pop5,d
800,pop5,e
800,pop8,b
800,pop8,a
800,pop8,c
800,pop8,d
800,pop8,e
800,pop11,a
800,pop11,b
800,pop11,c
800,pop13,b
800,pop13,c
800,pop13,e
800,pop13,a
800,pop20,e
800,pop20,b
800,pop20,a
800,pop20,d
800,pop21,a
800,pop21,e
800,pop21,b
800,pop21,c
800,pop22,b
800,pop22,a
800,pop22,e
800,pop22,c
800,pop23,c
800,pop23,b
800,pop23,a
800,pop23,d
800,pop23,e
800,pop24,d
800,pop24,a
800,pop24,e
800,pop24,b
800,pop24,c
800,pop25,b
800,pop25,a
800,pop25,c
800,pop27,a
800,pop27,b
800,pop27,c
800,pop27,d
800,pop28,b
800,pop28,c
800,pop28,e
800,pop28,a
800,pop31,c
800,pop31,b
800,pop31,e
800,pop31,a
800,pop32,c
800,pop32,a
800,pop32,d
800,pop35,b
800,pop35,a
800,pop35,d
800,pop35,c
800,pop35,e
800,pop36,a
800,pop36,d
800,pop36,b
800,pop36,e
800,pop36,c
800,pop40,e
800,pop40,d
800,pop40,a
800,pop40,b
800,pop40,c
800,pop42,d
800,pop42,e
800,pop42,a
800,pop42,b
800,pop42,c
800,pop45,a
800,pop45,b
800,pop45,c
800,pop46,a
800,pop46,c
800,pop46,d
800,pop46,e
800,pop46,b
800,pop51,d
800,pop51,e
800,pop51,c
800,pop51,b
800,pop51,a
800,pop52,b
800,pop52,a
800,pop52,d
800,pop52,c
800,pop52,e
800,pop53,c
800,pop53,b
800,pop53,d
800,pop53,a
800,pop53,e
800,pop56,b
800,pop56,c
800,pop56,d
800,pop56,a
800,pop56,e
800,pop10,b
800,pop10,a
800,pop10,e
800,pop10,d
800,pop10,c
800,pop44,a
800,pop44,c
800,pop44,b
800,pop44,d
800,pop4,d
800,pop4,e
800,pop50,a
800,pop50,b
800,pop50,c
800,pop50,d
800,pop50,e
800,pop17,e
800,pop17,d
800,pop17,b
800,pop17,a
800,pop17,c
800,pop34,a
800,pop34,b
800,pop9,d
800,pop9,e
800,pop9,a
800,pop9,b
800,pop48,d
800,pop48,a
800,pop48,e
800,pop48,b
800,pop48,c
800,pop43,c
800,pop43,e
800,pop43,b
800,pop43,a
800,pop29,c
800,pop14,a
800,pop14,d
800,pop14,b
800,pop14,e
800,pop12,b
800,pop12,c
800,pop12,a
800,pop41,c
800,pop15,a
800,pop15,d
800,pop15,b
800,pop15,e
800,pop33,a
800,pop33,b
800,pop7,a
800,pop7,b
800,pop7,c
800,pop26,c
800,pop26,d
900,pop1,a
900,pop1,b
900,pop1,c
900,pop2,a
900,pop2,b
900,pop2,c
900,pop3,a
900,pop3,b
900,pop3,c
900,pop5,a
900,pop5,c
900,pop5,b
900,pop8,c
900,pop8,b
900,pop8,a
900,pop11,a
900,pop11,b
900,pop11,d
900,pop11,e
900,pop11,c
900,pop13,c
900,pop13,d
900,pop13,e
900,pop13,b
900,pop13,a
900,pop16,e
900,pop20,c
900,pop20,b
900,pop20,d
900,pop20,a
900,pop21,c
900,pop21,b
900,pop21,a
900,pop21,d
900,pop22,d
900,pop22,a
900,pop22,b
900,pop22,e
900,pop22,c
900,pop23,b
900,pop23,a
900,pop23,c
900,pop24,c
900,pop24,d
900,pop24,b
900,pop24,e
900,pop24,a
900,pop25,b
900,pop25,c
900,pop25,a
900,pop25,d
900,pop25,e
900,pop27,c
900,pop27,e
900,pop27,a
900,pop27,d
900,pop27,b
900,pop28,d
900,pop28,e
900,pop31,a
900,pop31,d
900,pop31,c
900,pop31,e
900,pop31,b
900,pop32,b
900,pop32,a
900,pop32,c
900,pop35,d
900,pop35,e
900,pop35,b
900,pop35,a
900,pop35,c
900,pop36,e
900,pop36,d
900,pop40,d
900,pop40,c
900,pop40,e
900,pop40,b
900,pop42,d
900,pop42,e
900,pop42,b
900,pop42,a
900,pop42,c
900,pop45,b
900,pop45,a
900,pop45,c
900,pop46,a
900,pop46,d
900,pop46,b
900,pop46,e
900,pop46,c
900,pop51,c
900,pop51,a
900,pop51,b
900,pop51,d
900,pop51,e
900,pop52,b
900,pop52,c
900,pop52,a
900,pop53,b
900,pop53,a
900,pop53,d
900,pop53,c
900,pop53,e
900,pop56,c
900,pop10,d
900,pop10,b
900,pop10,e
900,pop10,a
900,pop44,b
900,pop44,a
900,pop44,c
900,pop44,e
900,pop44,d
900,pop50,b
900,pop50,a
900,pop50,c
900,pop50,e
900,pop17,b
900,pop17,a
900,pop17,c
900,pop34,a
900,pop9,c
900,pop48,b
900,pop48,a
900,pop43,d
900,pop43,b
900,pop43,a
900,pop43,e
900,pop43,c
900,pop29,a
900,pop29,d
900,pop14,a
900,pop14,d
900,pop14,e
900,pop14,b
900,pop12,c
900,pop12,a
900,pop12,b
900,pop41,b
900,pop41,a
900,pop41,c
900,pop15,b
900,pop15,c
900,pop19,b
900,pop19,a
900,pop57,d
900,pop33,e
900,pop33,d
900,pop7,d
900,pop7,b
900,pop7,a
900,pop7,e
900,pop7,c
900,pop26,c
900,pop37,b
900,pop37,a
900,pop37,c
1000.0,pop1,b
1000.0,pop1,a
1000.0,pop1,c
1000.0,pop2,b
1000.0,pop2,a
1000.0,pop2,c
1000.0,pop3,a
1000.0,pop3,b
1000.0,pop3,e
1000.0,pop3,c
1000.0,pop5,b
1000.0,pop5,d
1000.0,pop5,c
1000.0,pop5,e
1000.0,pop5,a
1000.0,pop8,d
1000.0,pop8,e
1000.0,pop8,b
1000.0,pop8,a
1000.0,pop11,b
1000.0,pop11,a
1000.0,pop13,b
1000.0,pop13,a
1000.0,pop13,c
1000.0,pop13,d
1000.0,pop16,b
1000.0,pop16,a
1000.0,pop20,a
1000.0,pop20,b
1000.0,pop20,c
1000.0,pop21,b
1000.0,pop21,c
1000.0,pop21,d
1000.0,pop21,e
1000.0,pop21,a
1000.0,pop22,a
1000.0,pop22,b
1000.0,pop22,d
1000.0,pop22,c
1000.0,pop22,e
1000.0,pop23,e
1000.0,pop23,d
1000.0,pop23,c
1000.0,pop23,b
1000.0,pop23,a
1000.0,pop24,d
1000.0,pop24,e
1000.0,pop24,a
1000.0,pop24,b
1000.0,pop25,c
1000.0,pop25,b
1000.0,pop25,a
1000.0,pop27,b
1000.0,pop27,a
1000.0,pop27,c
1000.0,pop28,a
1000.0,pop28,c
1000.0,pop28,d
1000.0,pop28,b
1000.0,pop28,e
1000.0,pop31,c
1000.0,pop31,b
1000.0,pop31,e
1000.0,pop31,d
1000.0,pop31,a
1000.0,pop32,a
1000.0,pop32,b
1000.0,pop32,c
1000.0,pop32,d
1000.0,pop35,c
1000.0,pop35,d
1000.0,pop35,a
1000.0,pop35,e
1000.0,pop36,c
1000.0,pop36,d
1000.0,pop36,b
1000.0,pop36,e
1000.0,pop36,a
1000.0,pop40,c
1000.0,pop40,a
1000.0,pop40,d
1000.0,pop40,e
1000.0,pop42,b
1000.0,pop42,a
1000.0,pop42,d
1000.0,pop42,c
1000.0,pop42,e
1000.0,pop46,b
1000.0,pop46,e
1000.0,pop46,d
1000.0,pop46,a
1000.0,pop51,b
1000.0,pop51,d
1000.0,pop51,e
1000.0,pop51,a
1000.0,pop51,c
1000.0,pop52,e
1000.0,pop52,b
1000.0,pop52,a
1000.0,pop52,c
1000.0,pop53,b
1000.0,pop53,a
1000.0,pop53,c
1000.0,pop56,d
1000.0,pop56,e
1000.0,pop56,a
1000.0,pop56,b
1000.0,pop56,c
1000.0,pop10,d
1000.0,pop10,e
1000.0,pop10,a
1000.0,pop10,b
1000.0,pop10,c
1000.0,pop44,c
1000.0,pop44,d
1000.0,pop44,e
1000.0,pop44,a
1000.0,pop44,b
1000.0,pop50,b
1000.0,pop50,a
1000.0,pop50,d
1000.0,pop50,c
1000.0,pop50,e
1000.0,pop0,d
1000.0,pop0,e
1000.0,pop0,b
1000.0,pop0,a
1000.0,pop17,b
1000.0,pop17,a
1000.0,pop17,d
1000.0,pop17,c
1000.0,pop17,e
1000.0,pop9,a
1000.0,pop9,b
1000.0,pop9,c
1000.0,pop48,d
1000.0,pop48,a
1000.0,pop48,e
1000.0,pop48,b
1000.0,pop43,d
1000.0,pop43,e
1000.0,pop29,b
1000.0,pop29,a
1000.0,pop29,c
1000.0,pop6,b
1000.0,pop6,d
1000.0,pop6,a
1000.0,pop6,e
1000.0,pop6,c
1000.0,pop14,d
1000.0,pop14,e
1000.0,pop12,c
1000.0,pop12,a
1000.0,pop12,d
1000.0,pop12,b
1000.0,pop41,a
1000.0,pop41,c
1000.0,pop41,d
1000.0,pop41,e
1000.0,pop15,e
1000.0,pop15,c
1000.0,pop15,a
1000.0,pop33,c
1000.0,pop33,b
1000.0,pop33,a
1000.0,pop7,d
1000.0,pop7,e
1000.0,pop26,a
1000.0,pop26,c
